0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, act   Load, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
640,10:16:44: 60,100,20,1,0,8,0,1,19.183,-21.807,-10,19129.231,-26398.759,31269.026,3,2000,200,1799,200,6.9918,0,0,155,100,100,0,1,0,0,6.9918,7.0902,50.7158,50.6877,0.0301,0.7752,0,0.0219,0.0571,0
641,10:16:44:160,100,20,1,0,8,0,1,18.597,-22.823,-10,0.008,19129.227,19129.231,3,2000,200,1799,200,7.0012,0,0,155,100,100,0,1,0,0,7.0012,7.0293,50.7158,50.6877,0.0272,0.7699,0,0.0213,0.0644,0
642,10:16:44:260,100,20,1,0,8,0,1,18.597,-22.823,-10,0.008,19129.227,19129.231,3,2000,200,1799,200,7.0246,0,0,155,100,100,0,1,0,0,7.0246,6.8355,50.7158,50.6877,0.0272,0.7699,0,0.0213,0.0644,0
643,10:16:44:358,98,20,1,0,8,0,1,18.597,-22.823,-10,0.008,19129.227,19129.231,3,2000,200,1799,200,6.9996,0,0,155,100,100,0,1,0,0,6.9996,6.7465,50.7158,50.6877,0.027,0.7134,0,0.0217,0.0591,0
644,10:16:44:458,100,20,1,0,8,0,1,18.117,-23.655,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.9027,0,0,155,100,100,0,1,0,0,6.9027,6.5934,50.7158,50.6877,0.027,0.7134,0,0.0217,0.0591,0
645,10:16:44:558,100,20,1,0,8,0,1,18.117,-23.655,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.8152,0,0,155,100,100,0,1,0,0,6.8152,6.5465,50.7158,50.6877,0.0267,0.6887,0,0.0223,0.0626,0
646,10:16:44:653,95,20,1,0,8,0,1,18.117,-23.655,-10,0.016,0,-28097.667,2,2000,200,1799,200,6.7293,0,0,155,100,100,0,1,0,0,6.7293,6.5324,50.7158,50.6861,0.027,0.6406,0,0.0225,0.0638,0
647,10:16:44:753,100,20,1,0,8,0,1,17.477,-24.763,-10,-26396.057,31208.675,-28097.667,2,2000,200,1799,200,6.6043,0,0,155,100,100,0,1,0,0,6.6043,6.5277,50.7174,50.6846,0.027,0.6406,0,0.0225,0.0638,0
648,10:16:44:852,99,20,1,0,8,0,1,17.477,-24.763,-10,-26396.057,31208.675,-28097.667,2,2000,200,1799,200,6.5277,0,0,155,100,100,0,1,0,0,6.5277,6.5699,50.7174,50.6846,0.0269,0.5925,0,0.0228,0.07,0
649,10:16:44:952,100,20,2,0,8,0,1,17.477,-24.763,-10,-26396.057,31208.675,-28097.667,2,2000,200,1799,200,6.4809,0,0,155,100,100,0,1,0,0,6.4809,6.559,50.7158,50.6846,0.0269,0.5925,0,0.0228,0.07,0
650,10:16:45: 52,100,20,2,0,8,0,1,17.477,-24.763,-10,-26396.057,31208.675,-28097.667,2,2000,200,1799,200,6.4777,0,0,155,100,100,0,1,0,0,6.4777,6.5887,50.7174,50.6846,0.0246,0.5323,0,0.0228,0.0645,0
651,10:16:45:152,100,20,2,0,8,0,1,16.825,-25.737,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.6137,0,0,155,100,100,0,1,0,0,6.6137,6.5559,50.7158,50.6846,0.0259,0.5144,0,0.0241,0.0676,0
652,10:16:45:246,94,20,2,0,8,0,1,16.825,-25.737,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.6715,0,0,155,100,100,0,1,0,0,6.6715,6.559,50.7158,50.6861,0.0259,0.5144,0,0.0241,0.0676,0
653,10:16:45:337,91,20,2,0,8,0,1,16.825,-25.737,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.709,0,0,155,100,100,0,1,0,0,6.709,6.5496,50.7158,50.6861,0.0237,0.4704,0,0.0232,0.067,0
654,10:16:45:437,100,20,2,0,8,0,1,16.057,-26.474,-10,0,0,0,2,2000,200,1799,200,6.7809,0,0,155,100,100,0,1,0,0,6.7809,6.5387,50.7158,50.6892,0.0237,0.4704,0,0.0232,0.067,0
655,10:16:45:536,99,20,2,0,8,0,1,16.057,-26.474,-10,0,0,0,2,2000,200,1799,200,6.7871,0,0,155,100,100,0,1,0,0,6.7871,6.5621,50.7158,50.6908,0.0246,0.4859,0,0.0241,0.0742,0
656,10:16:45:636,100,20,2,0,8,0,1,16.057,-26.474,-10,0,0,0,2,2000,200,1799,200,6.7762,0,0,155,100,100,0,1,0,0,6.7762,6.709,50.7158,50.6924,0.0246,0.4859,0,0.0241,0.0742,0
657,10:16:45:729,93,20,2,0,8,0,1,16.057,-26.474,-10,0,0,0,2,2000,200,1799,200,6.8121,0,0,155,100,100,0,1,0,0,6.8121,6.8199,50.7158,50.6939,0.0244,0.5063,0,0.0254,0.0766,0
658,10:16:45:829,100,20,2,0,8,0,1,14.955,-27.119,-10,0.016,31208.675,-28097.667,2,2000,200,1799,200,6.9387,0,0,155,100,100,0,1,0,0,6.9387,7.0137,50.7158,50.6939,0.0247,0.551,0,0.0245,0.0718,0
659,10:16:45:933,104,20,2,0,8,0,1,14.955,-27.119,-10,0.016,31208.675,-28097.667,3,2000,200,1799,200,7.0558,0,0,155,100,100,0,1,0,0,7.0558,7.0793,50.7158,50.6955,0.0247,0.551,0,0.0245,0.0718,0
660,10:16:46: 31,98,20,2,0,8,0,1,14.955,-27.119,-10,0.016,31208.675,-28097.667,3,2000,200,1799,200,7.1761,0,0,155,100,100,0,1,0,0,7.1761,7.1496,50.7158,50.6971,0.0254,0.6001,0,0.026,0.0684,0
661,10:16:46:131,100,20,2,0,8,0,1,14.955,-27.119,-10,0.016,31208.675,-28097.667,3,2000,200,1799,200,7.4371,0,0,155,100,100,0,1,0,0,7.4371,7.2168,50.7158,50.6971,0.0254,0.6001,0,0.026,0.0684,0
662,10:16:46:230,99,20,2,0,8,0,1,13.726,-27.464,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,7.5371,0,0,155,100,100,0,1,0,0,7.5371,7.2715,50.7158,50.6986,0.027,0.6688,0,0.0255,0.0632,0
663,10:16:46:330,100,20,2,0,8,0,1,13.726,-27.464,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,7.6402,0,0,155,100,100,0,1,0,0,7.6402,7.4558,50.7158,50.6971,0.0283,0.6949,0,0.0251,0.0532,0
664,10:16:46:427,97,20,2,0,8,0,1,13.726,-27.464,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,7.7105,0,0,155,100,100,0,1,0,0,7.7105,7.5558,50.7158,50.6986,0.0283,0.6949,0,0.0251,0.0532,0
665,10:16:46:521,94,20,2,0,8,0,1,12.769,-27.517,-10,0,0,0,4,2000,200,1799,200,7.8027,0,0,155,100,100,0,1,0,0,7.8027,7.6964,50.7158,50.6986,0.0286,0.7271,0,0.0248,0.0367,0
666,10:16:46:620,99,20,2,0,8,0,1,12.769,-27.517,-10,0,0,0,4,2000,200,1799,200,7.9277,0,0,155,100,100,0,1,0,0,7.9277,7.8855,50.7158,50.6971,0.0286,0.7271,0,0.0248,0.0367,0
667,10:16:46:720,100,20,1,0,8,0,1,12.769,-27.517,-10,0,0,0,4,2000,200,1799,200,7.9292,0,0,155,100,100,0,1,0,0,7.9292,7.8558,50.7158,50.6971,0.0249,0.6624,0,0.0224,0.0302,0
668,10:16:46:817,97,20,1,0,8,0,1,12.769,-27.517,-10,0,0,0,4,2000,200,1799,200,7.6058,0,0,155,100,100,0,1,0,0,7.6058,7.3824,50.7158,50.6971,0.0228,0.5958,0,0.0234,0.0518,0
669,10:16:46:917,100,20,1,0,8,0,1,11.489,-27.517,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,7.3808,0,0,155,100,100,0,1,0,0,7.3808,7.1621,50.7158,50.6955,0.0228,0.5958,0,0.0234,0.0518,0
670,10:16:47: 16,99,20,1,0,8,0,1,11.489,-27.517,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,7.1746,0,0,155,100,100,0,1,0,0,7.1746,7.0137,50.7158,50.6955,0.0214,0.5138,0,0.027,0.0719,0
671,10:16:47:107,91,20,1,0,8,0,1,11.489,-27.517,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,6.8777,0,0,155,100,100,0,1,0,0,6.8777,6.9246,50.7158,50.6955,0.0214,0.5138,0,0.027,0.0719,0
672,10:16:47:207,100,20,1,0,8,0,1,11.489,-27.517,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,6.7934,0,0,155,100,100,0,1,0,0,6.7934,6.898,50.7158,50.6955,0.0203,0.4709,0,0.0276,0.0715,0
673,10:16:47:299,92,20,1,0,8,0,1,10.316,-27.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.7465,0,0,155,100,100,0,1,0,0,6.7465,6.8434,50.7158,50.6939,0.0203,0.4709,0,0.0276,0.0715,0
674,10:16:47:399,100,20,1,0,8,0,1,10.316,-27.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.7496,0,0,155,100,100,0,1,0,0,6.7496,6.7543,50.7158,50.6955,0.0203,0.4457,0,0.0285,0.0685,0
675,10:16:47:493,94,20,1,0,8,0,1,10.316,-27.517,-10,-26396.057,31208.675,0.018,2,2000,200,1799,200,6.773,0,0,155,100,100,0,1,0,0,6.773,6.5809,50.7158,50.6955,0.0188,0.429,0,0.0296,0.0639,0
676,10:16:47:593,100,20,1,0,8,0,1,9.142,-27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.7449,0,0,155,100,100,0,1,0,0,6.7449,6.4871,50.7158,50.6939,0.0188,0.429,0,0.0296,0.0639,0
677,10:16:47:693,100,20,1,0,8,0,1,9.142,-27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.7168,0,0,155,100,100,0,1,0,0,6.7168,6.3856,50.7158,50.6955,0.0188,0.4312,0,0.0288,0.0604,0
678,10:16:47:786,93,20,1,0,8,0,1,9.142,-27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.5981,0,0,155,100,100,0,1,0,0,6.5981,6.2824,50.7158,50.6955,0.0188,0.4312,0,0.0288,0.0604,0
679,10:16:47:886,100,20,1,0,8,0,1,9.142,-27.517,-10,0,37297.641,0,2,2000,200,1799,200,6.5387,0,0,155,100,100,0,1,0,0,6.5387,6.2653,50.7158,50.6955,0.0185,0.4257,0,0.0287,0.061,0
680,10:16:47:985,99,20,1,0,8,0,1,7.756,-27.517,-10,-28097.667,0,0,2,2000,200,1799,200,6.4153,0,0,155,100,100,0,1,0,0,6.4153,6.2418,50.7174,50.6955,0.0185,0.4257,0,0.0287,0.061,0
681,10:16:48: 85,100,20,1,0,8,0,1,7.756,-27.517,-10,-28097.667,0,0,1,2000,200,1799,200,6.3543,0,0,155,100,100,0,1,0,0,6.3543,6.2262,50.7174,50.6955,0.0184,0.3975,0,0.0278,0.0535,0
682,10:16:48:176,91,20,1,0,8,0,1,7.756,-27.517,-10,-28097.667,0,0,1,2000,200,1799,200,6.3184,0,0,155,100,100,0,1,0,0,6.3184,6.2246,50.7174,50.6955,0.0186,0.3929,0,0.0275,0.0504,0
683,10:16:48:276,100,20,1,0,8,0,1,6.796,-27.517,-10,0,0,0,1,2000,200,1799,200,6.2309,0,0,155,100,100,0,1,0,0,6.2309,6.2543,50.7174,50.6955,0.0186,0.3929,0,0.0275,0.0504,0
684,10:16:48:376,100,20,1,0,8,0,1,6.796,-27.517,-10,0,0,0,1,2000,200,1799,200,6.2262,0,0,155,100,100,0,1,0,0,6.2262,6.2434,50.7174,50.6955,0.0179,0.3709,0,0.0265,0.0428,0
685,10:16:48:476,100,20,1,0,8,0,1,6.796,-27.517,-10,0,0,0,1,2000,200,1799,200,6.2028,0,0,155,100,100,0,1,0,0,6.2028,6.234,50.7158,50.6955,0.0179,0.3709,0,0.0265,0.0428,0
686,10:16:48:567,91,20,1,0,8,0,1,6.796,-27.517,-10,0,0,0,1,2000,200,1799,200,6.209,0,0,155,100,100,0,1,0,0,6.209,6.2028,50.7142,50.6955,0.0175,0.3497,0,0.0257,0.0419,0
687,10:16:48:667,100,20,1,0,8,0,1,5.516,-27.517,-10,-26396.057,31208.675,0.018,1,2000,200,1799,200,6.1934,0,0,155,100,100,0,1,0,0,6.1934,6.1856,50.7142,50.6955,0.0175,0.3497,0,0.0257,0.0419,0
688,10:16:48:766,99,20,1,0,8,0,1,5.516,-27.517,-10,-26396.057,31208.675,0.018,1,2000,200,1799,200,6.2075,0,0,155,100,100,0,1,0,0,6.2075,6.1606,50.7127,50.6955,0.0177,0.3192,0,0.0255,0.0272,0
689,10:16:48:846,80,20,1,0,8,0,1,5.516,-27.517,-10,-26396.057,31208.675,0.018,1,2000,200,1799,200,6.2043,0,0,155,100,100,0,1,0,0,6.2043,6.1575,50.7111,50.6955,0.0182,0.2403,0,0.0253,0.0228,0
690,10:16:48:937,91,20,1,0,8,0,1,5.516,-27.517,-10,-26396.057,31208.675,0.018,1,2000,200,1799,200,6.195,0,0,155,100,100,0,1,0,0,6.195,6.1028,50.7096,50.6955,0.0182,0.2403,0,0.0253,0.0228,0
691,10:16:49: 36,99,20,1,0,8,0,1,5.516,-27.517,-10,-26396.057,31208.675,0.018,1,2000,200,1799,200,6.2012,0,0,155,100,100,0,1,0,0,6.2012,6.0965,50.7096,50.6955,0.0172,0.2197,0,0.0231,0.0216,0
692,10:16:49:136,100,20,1,0,8,0,1,4.236,-27.517,-10,0.016,0,-28097.667,1,2000,200,1799,200,6.1871,0,0,155,100,100,0,1,0,0,6.1871,6.059,50.7064,50.6955,0.0172,0.2197,0,0.0231,0.0216,0
693,10:16:49:236,100,20,1,0,8,0,1,4.236,-27.517,-10,0.016,0,-28097.667,1,2000,200,1799,200,6.195,0,0,155,100,100,0,1,0,0,6.195,6.0543,50.7064,50.6939,0.0176,0.2039,0,0.0238,0.0235,0
694,10:16:49:336,100,20,1,0,8,0,1,4.236,-27.517,-10,0.016,0,-28097.667,1,2000,200,1799,200,6.1871,0,0,155,100,100,0,1,0,0,6.1871,6.07,50.7064,50.6955,0.0176,0.2039,0,0.0238,0.0235,0
695,10:16:49:436,100,20,1,0,8,0,1,3.062,-27.517,-10,0,0,0,1,2000,200,1799,200,6.1871,0,0,155,100,100,0,1,0,0,6.1871,6.0372,50.7064,50.6955,0.0202,0.2062,0,0.0276,0.0227,0
696,10:16:49:532,96,20,1,0,8,0,1,3.062,-27.517,-10,0,0,0,0,2000,200,1799,200,6.1731,0,0,155,100,100,0,1,0,0,6.1731,6.0465,50.7064,50.6939,0.0188,0.139,0,0.0251,0.0169,0
697,10:16:49:632,100,20,1,0,8,0,1,3.062,-27.517,-10,0,0,0,0,2000,200,1799,200,6.1715,0,0,155,100,100,0,1,0,0,6.1715,6.0309,50.7049,50.6939,0.0188,0.139,0,0.0251,0.0169,0
698,10:16:49:723,91,20,1,0,8,0,1,3.062,-27.517,-10,0,0,0,0,2000,200,1799,200,6.145,0,0,155,100,100,0,1,0,0,6.145,6.0278,50.7049,50.6939,0.019,0.1256,0,0.0261,0.0115,0
699,10:16:49:819,96,20,1,0,8,0,1,1.782,-27.517,-10,0,-26398.759,-26398.764,0,2000,200,1799,200,6.145,0,0,155,100,100,0,1,0,0,6.145,6.0043,50.7064,50.6939,0.019,0.1256,0,0.0261,0.0115,0
700,10:16:49:919,100,20,1,0,8,0,1,1.782,-27.517,-10,0,-26398.759,-26398.764,0,2000,200,1799,200,6.1496,0,0,155,100,100,0,1,0,0,6.1496,6.0215,50.7064,50.6939,0.0172,0.0978,0,0.0234,0.0095,0
701,10:16:50: 13,94,20,1,0,8,0,1,1.782,-27.517,-10,0,-26398.759,-26398.764,0,2000,200,1799,200,6.1465,0,0,155,100,100,0,1,0,0,6.1465,6.0153,50.7064,50.6939,0.0172,0.0978,0,0.0234,0.0095,0
702,10:16:50:113,100,20,1,0,8,0,1,0.716,-27.517,-10,31208.675,0,0.008,0,2000,200,1799,200,6.1496,0,0,155,100,100,0,1,0,0,6.1496,6.0059,50.7064,50.6939,0.0196,0.0795,0,0.0235,0.0108,0
703,10:16:50:213,100,20,1,0,8,0,1,0.716,-27.517,-10,31208.675,0,0.008,0,2000,200,1799,200,6.1371,0,0,155,100,100,0,1,0,0,6.1371,6.0059,50.7064,50.6939,0.0167,0.0688,0,0.0213,0.009,0
704,10:16:50:307,94,20,1,0,8,0,1,0.716,-27.517,-10,31208.675,0,0.008,0,2000,200,1799,200,6.134,0,0,155,100,100,0,1,0,0,6.134,6.0184,50.708,50.6939,0.0167,0.0688,0,0.0213,0.009,0
705,10:16:50:407,100,20,1,0,8,0,1,0.716,-27.517,-10,31208.675,0,0.008,0,2000,200,1799,200,6.1309,0,0,155,100,100,0,1,0,0,6.1309,5.9997,50.708,50.6939,0.0165,0.0494,0,0.0206,0.0092,8531.25
706,10:16:50:512,105,20,1,0,8,0,1,-0.456,-27.552,-10,31269.026,31208.674,-28097.459,0,2000,200,1799,200,6.1496,0,0,155,100,100,0,1,0,0,6.1496,5.9918,50.708,50.6924,0.0165,0.0494,0,0.0206,0.0092,8531.25
707,10:16:50:612,100,20,3,0,8,0,1,-0.456,-27.552,-10,31269.026,31208.674,-28097.459,0,2000,200,1799,200,6.1496,0,0,155,100,100,0,1,0,0,6.1496,5.9918,50.708,50.6924,0.0186,0.1006,0,0.0237,0.0101,8531.25
708,10:16:50:712,100,20,3,0,8,0,1,-0.456,-27.552,-10,31269.026,31208.674,-28097.459,0,2000,200,1799,200,6.1418,0,0,155,100,100,0,1,0,0,6.1418,6.0028,50.708,50.6924,0.0165,0.0212,0,0.0211,0.0049,8531.25
709,10:16:50:812,100,20,3,0,8,0,1,-1.642,-28.006,-10,0,0,0,0,2000,200,1799,200,6.1293,0,0,155,100,100,0,1,0,0,6.1293,5.9918,50.708,50.6924,0.0165,0.0212,0,0.0211,0.0049,8531.25
710,10:16:50:912,100,20,3,0,8,0,1,-1.642,-28.006,-10,0,0,0,0,2000,200,1799,200,6.1309,0,0,155,100,100,0,1,0,0,6.1309,6.0043,50.708,50.6924,0.016,0.0205,137.5,0.0211,0.0033,0
711,10:16:51: 12,100,20,3,0,8,0,1,-1.642,-28.006,-10,0,0,0,0,2000,200,1799,200,6.1153,0,0,155,100,100,0,1,0,0,6.1153,6.0122,50.708,50.6939,0.016,0.0205,137.5,0.0211,0.0033,0
712,10:16:51:112,100,20,3,0,8,0,1,-1.642,-28.006,-10,0,0,0,0,2000,200,1799,200,6.134,0,0,155,100,100,0,1,0,0,6.134,6.0059,50.708,50.6939,0.0151,0.0083,0,0.0193,0.0018,0
713,10:16:51:212,100,20,3,0,8,0,1,-2.475,-28.822,-10,0,0,0,0,2000,200,1799,200,6.1262,0,0,155,100,100,0,1,0,0,6.1262,6.0168,50.708,50.6939,0.0148,0.0036,41837.5,0.0192,0.0003,0
714,10:16:51:312,100,20,3,0,8,0,1,-2.475,-28.822,-10,0,0,0,0,2000,200,1799,200,6.1434,0,0,155,100,100,0,1,0,0,6.1434,6.0122,50.708,50.6955,0.0148,0.0036,41837.5,0.0192,0.0003,0
715,10:16:51:412,100,20,3,0,8,0,1,-2.475,-28.822,-10,0,0,0,0,2000,200,1799,200,6.1293,0,0,155,100,100,0,1,0,0,6.1293,6.0106,50.708,50.6955,0.0149,0.0023,41837.5,0.0186,0.0016,0
716,10:16:51:512,100,20,3,0,8,0,1,-2.475,-28.822,-10,0,0,0,0,2000,200,1799,200,6.1231,0,0,155,100,100,0,1,0,0,6.1231,6.0012,50.708,50.6939,0.0149,0.0023,41837.5,0.0186,0.0016,0
717,10:16:51:604,92,20,3,0,8,0,1,-2.934,-29.893,-10,0.008,19129.227,19129.231,0,2000,200,1799,200,6.1231,0,0,155,100,100,0,1,0,0,6.1231,5.9918,50.708,50.6939,0.0151,0.0018,3912.5,0.0186,0.001,3912.5
718,10:16:51:704,100,20,3,0,8,0,1,-2.934,-29.893,-10,0.008,19129.227,19129.231,0,2000,200,1799,200,6.134,0,0,155,100,100,0,1,0,0,6.134,5.9825,50.708,50.6939,0.0151,0.0018,3912.5,0.0186,0.001,3912.5
719,10:16:51:802,98,20,3,0,8,0,1,-2.934,-29.893,-10,0.008,19129.227,19129.231,0,2000,200,1799,200,6.134,0,0,155,100,100,0,1,0,0,6.134,5.9872,50.708,50.6908,0.015,0.0025,0,0.0191,0.0004,3912.5
720,10:16:51:902,100,20,3,0,8,0,1,-2.934,-29.893,-10,0.008,19129.227,19129.231,0,2000,200,1799,200,6.1434,0,0,155,100,100,0,1,0,0,6.1434,5.9747,50.708,50.6892,0.0155,0.0008,3912.5,0.0188,0.0017,3912.5
721,10:16:51:992,90,20,3,0,8,0,1,-2.934,-29.893,-10,0.008,19129.227,19129.231,0,2000,200,1799,200,6.1262,0,0,155,100,100,0,1,0,0,6.1262,5.9778,50.708,50.6892,0.0155,0.0008,3912.5,0.0188,0.0017,3912.5
722,10:16:52: 92,100,20,3,0,8,0,1,-3,-31.489,-10,0,0,0,0,2000,200,1799,200,6.1278,0,0,155,100,100,0,1,0,0,6.1278,5.9762,50.708,50.6877,0.0152,0.0045,3912.5,0.0185,0.002,3912.5
723,10:16:52:186,94,20,1,0,8,0,1,-3,-31.489,-10,0,0,0,0,2000,200,1799,200,6.1153,0,0,155,100,100,0,1,0,0,6.1153,5.9778,50.708,50.6861,0.0152,0.0045,3912.5,0.0185,0.002,3912.5
724,10:16:52:282,96,20,1,0,8,0,1,-3,-31.489,-10,0,0,0,0,2000,200,1799,200,6.1293,0,0,155,100,100,0,1,0,0,6.1293,5.97,50.708,50.6846,0.015,0.0013,0,0.018,0.0012,3918.75
725,10:16:52:379,97,20,1,0,8,0,1,-3,-32.556,-10,-26396.057,31208.675,0,0,2000,200,1799,200,6.1168,0,0,155,100,100,0,1,0,0,6.1168,5.9934,50.708,50.6846,0.015,0.0013,0,0.018,0.0012,3918.75
726,10:16:52:479,100,20,1,0,8,0,1,-3,-32.556,-10,-26396.057,31208.675,0,0,2000,200,1799,200,6.1231,0,0,155,100,100,0,1,0,0,6.1231,5.9762,50.708,50.683,0.0154,0.0043,0,0.0189,0.0013,3912.5
727,10:16:52:579,100,20,1,0,8,0,1,-3,-32.556,-10,-26396.057,31208.675,0,0,2000,200,1799,200,6.1059,0,0,155,100,100,0,1,0,0,6.1059,5.9918,50.708,50.683,0.0157,0.0043,0,0.0193,0.0008,47231.25
728,10:16:52:673,94,20,1,0,8,0,1,-3,-32.556,-10,-26396.057,31208.675,0,0,2000,200,1799,200,6.1137,0,0,155,100,100,0,1,0,0,6.1137,5.9872,50.708,50.683,0.0157,0.0043,0,0.0193,0.0008,47231.25
729,10:16:52:773,100,20,1,0,8,0,1,-3,-33.729,-10,19129.231,-26398.759,31269.026,0,2000,200,1799,200,6.1121,0,0,155,100,100,0,1,0,0,6.1121,5.984,50.708,50.683,0.0156,0.0009,0,0.0194,0.0014,47231.25
730,10:16:52:873,100,20,1,0,8,0,1,-3,-33.729,-10,19129.231,-26398.759,31269.026,0,2000,200,1799,200,6.1106,0,0,155,100,100,0,1,0,0,6.1106,5.9715,50.708,50.6814,0.0156,0.0009,0,0.0194,0.0014,47231.25
731,10:16:52:970,97,20,1,0,8,0,1,-3,-33.729,-10,19129.231,-26398.759,31269.026,0,2000,200,1799,200,6.1059,0,0,155,100,100,0,1,0,0,6.1059,5.9981,50.708,50.683,0.0158,0.0015,0,0.0195,0.0008,0
732,10:16:53: 70,100,20,1,0,8,0,1,-3,-34.902,-10,-28097.667,0,0,0,2000,200,1799,200,6.109,0,0,155,100,100,0,1,0,0,6.109,5.9856,50.708,50.683,0.0154,0.0035,0,0.0185,0.0013,47531.25
733,10:16:53:169,99,20,1,0,8,0,1,-3,-34.902,-10,-28097.667,0,0,0,2000,200,1799,200,6.1278,0,0,155,100,100,0,1,0,0,6.1278,5.9793,50.7096,50.683,0.0154,0.0035,0,0.0185,0.0013,47531.25
734,10:16:53:262,93,20,1,0,8,0,1,-3,-34.902,-10,-28097.667,0,0,0,2000,200,1799,200,6.1137,0,0,155,100,100,0,1,0,0,6.1137,5.9731,50.708,50.683,0.0154,0.005,49668.75,0.0191,0.0019,0
735,10:16:53:362,100,20,1,0,8,0,1,-3,-35.862,-10,0.008,19129.227,0,0,2000,200,1799,200,6.1121,0,0,155,100,100,0,1,0,0,6.1121,5.9887,50.708,50.6846,0.0154,0.005,49668.75,0.0191,0.0019,0
736,10:16:53:460,98,20,1,0,8,0,1,-3,-35.862,-10,0.008,19129.227,0,0,2000,200,1799,200,6.1012,0,0,155,100,100,0,1,0,0,6.1012,5.9872,50.708,50.6846,0.0153,0.0038,0,0.0184,0.0003,0
737,10:16:53:560,100,20,1,0,8,0,1,-3,-35.862,-10,0.008,19129.227,0,0,2000,200,1799,200,6.1137,0,0,155,100,100,0,1,0,0,6.1137,5.9872,50.708,50.6846,0.0153,0.0021,0,0.0192,0.0007,0
738,10:16:53:665,105,20,1,0,8,0,1,-3,-35.862,-10,0.008,19129.227,0,0,2000,200,1799,200,6.1043,0,0,155,100,100,0,1,0,0,6.1043,5.9903,50.7096,50.6846,0.0153,0.0021,0,0.0192,0.0007,0
739,10:16:53:765,100,20,1,0,8,0,1,-3,-36.517,3,0,0,0,0,2000,200,1799,3214,6.1106,0,0,155,100,100,0,1,0,0,6.1106,5.9715,50.7064,50.6892,0.0153,0.0037,0,0.0187,0.0008,3912.5
740,10:16:53:863,98,20,1,0,8,0,1,-3,-36.517,3,0,0,0,0,2000,200,1799,3214,6.0918,0,0,155,100,100,0,1,0,0,6.0918,5.9856,50.7064,50.6892,0.0153,0.0037,0,0.0187,0.0008,3912.5
741,10:16:53:963,100,20,0,0,8,0,1,-3,-36.517,3,0,0,0,0,2000,200,1799,3214,6.0934,0,0,155,100,100,0,1,0,0,6.0934,5.9903,50.7064,50.6892,0.0155,0.0035,0,0.0189,0.0034,0
742,10:16:54: 63,100,20,0,0,8,0,1,-3,-36.517,46,19129.231,-26398.759,31269.026,0,2000,200,1799,7500,6.0871,0,0,155,100,100,0,1,0,0,6.0871,5.9856,50.7064,50.6892,0.0154,0.0018,0,0.0188,0.0039,3912.5
743,10:16:54:163,100,20,0,0,8,0,1,-3,-36.517,46,19129.231,-26398.759,31269.026,0,2000,200,1799,7500,6.1028,0,0,155,100,100,0,1,0,0,6.1028,5.9918,50.7064,50.6892,0.0154,0.0018,0,0.0188,0.0039,3912.5
744,10:16:54:263,100,20,0,0,8,0,1,-3,-36.517,46,19129.231,-26398.759,31269.026,0,2000,200,1799,7500,6.0981,0,0,155,100,100,0,1,0,0,6.0981,5.9934,50.7064,50.6892,0.0153,0.0077,49668.75,0.0187,0.001,3912.5
745,10:16:54:354,91,20,0,0,8,0,1,-3,-36.517,46,19129.231,-26398.759,31269.026,0,2000,200,1799,7500,6.1075,0,0,155,100,100,0,1,0,0,6.1075,5.9903,50.7064,50.6892,0.0153,0.0077,49668.75,0.0187,0.001,3912.5
746,10:16:54:454,100,20,0,0,8,0,1,-3,-36.517,37.85,0,37297.641,0,0,2000,200,1183,0,48.969,0,0,155,100,100,0,1,0,0,48.969,48.8644,50.7064,50.6877,0.016,0.0051,3912.5,0.0186,0.0021,3912.5
747,10:16:54:552,98,20,0,0,8,0,1,-3,-36.517,37.85,0,37297.641,0,85,2000,200,1183,0,50.7283,0,0,155,100,100,0,1,0,0,50.7283,46.2442,50.7017,50.6892,0.016,0.0051,3912.5,0.0186,0.0021,3912.5
